"","tvalues","df","t","pval","rej","D2","D1","p.one.samp","D","SE","Dr","tr","exclude"
"331",1.2,12,1.2,0.253294730253594,FALSE,0.641426980589819,0.332820117735137,0.72,0.419230039334448,0.34935836611204,0.419230039334448,1.2,FALSE
"332",0.65,12,0.65,0.527939899555153,FALSE,0.347439614486152,0.180277563773199,0.72,0.227082937972826,0.34935836611204,0.227082937972826,0.65,FALSE
"333",0.39,13,0.39,0.702851395274731,FALSE,0.201395134002786,0.104231884345846,0.72,0.131437594249789,0.337019472435356,-0.131437594249789,-0.39,FALSE
"334",2.12,13,2.12,0.05382049145781,FALSE,1.09476329252796,0.56659383285434,0.72,0.714481281562954,0.337019472435356,-0.714481281562954,-2.12,FALSE
"335",1.39,9,1.39,0.197944910040043,FALSE,0.838201537926183,0.439556594763405,0.93,0.467461740784799,0.336303410636546,-0.467461740784799,-1.39,FALSE
"336",0.64,9,0.64,0.538122049884036,FALSE,0.385934521059537,0.202385770250776,0.93,0.21523418280739,0.336303410636546,0.21523418280739,0.64,FALSE
"337",3.35,9,3.35,0.00852354361489205,TRUE,2.02012600867102,1.05936301615641,0.93,1.12661642563243,0.336303410636546,1.12661642563243,3.35,FALSE
"338",0.06,11,0.06,0.953231840036564,FALSE,0.0332820117735137,0.0173205080756888,0.72,0.0217897291110798,0.363162151851329,-0.0217897291110798,-0.06,FALSE
"339",0.57,11,0.57,0.580132849518044,FALSE,0.316179111848381,0.164544826719043,0.72,0.207002426555258,0.363162151851329,-0.207002426555258,-0.57,FALSE
"340",3.76,8,3.76,0.00554433146561761,TRUE,2.37803280044662,1.25333333333333,0.93,1.33206229603126,0.354271887242357,-1.33206229603126,-3.76,FALSE
"341",3.31,8,3.31,0.0106982110979987,TRUE,2.09342781103147,1.10333333333333,0.93,1.1726399467722,0.354271887242357,-1.1726399467722,-3.31,FALSE
"342",3.39,101,3.39,0.000998283524286103,TRUE,0.668053250595391,0.335660017069093,0.72,0.428730122456456,0.126469062671521,0.428730122456456,3.39,FALSE
"343",3.34,101,3.34,0.00117475190123217,TRUE,0.658199957813748,0.330709279354209,0.72,0.42240666932288,0.126469062671521,0.42240666932288,3.34,FALSE
"344",3.56,106,3.56,0.000556657986098497,TRUE,0.685122319438356,0.344158190100256,0.72,0.439628146314924,0.123491052335653,-0.439628146314924,-3.56,FALSE
"345",2.78,106,2.78,0.00643326707452019,TRUE,0.535011249449053,0.268752743954694,0.72,0.343305125493115,0.123491052335653,-0.343305125493115,-2.78,FALSE
"346",2.22,106,2.22,0.0285478007558524,TRUE,0.427239199200323,0.214615500568137,0.72,0.274150136185149,0.123491052335653,0.274150136185149,2.22,FALSE
"347",2.72,21,2.72,0.0128275733421817,TRUE,1.13431841247049,0.57990594848726,0.72,0.735141438402564,0.270272587648001,0.735141438402564,2.72,FALSE
"348",0.27,22,0.27,0.789676797206464,FALSE,0.110227038425243,0.0562988917954102,0.72,0.0713987728517634,0.264439899450975,-0.0713987728517634,-0.27,FALSE
"349",0.64,20,0.64,0.529436803769065,FALSE,0.272896916935181,0.139659449751035,0.72,0.176965940562596,0.276509282129056,-0.176965940562596,-0.64,FALSE
"350",2.256,22,2.256,0.0343485723299315,TRUE,0.921008143286475,0.470408518112761,0.72,0.596576413161401,0.264439899450976,-0.596576413161401,-2.256,FALSE
"351",5.37,93,5.37,5.77436005677612e-07,TRUE,1.10190075013946,0.553873209240972,0.72,0.707320920692547,0.131717117447402,0.707320920692547,5.37,FALSE
"354",2.25,11,2.25,0.0458899038266094,TRUE,1.24807544150677,0.649519052838329,0.72,0.817114841665491,0.363162151851329,0.817114841665491,2.25,FALSE
"355",3.04,11,3.04,0.0112465959497756,TRUE,1.6862885965247,0.877572409168231,0.72,1.10401294162804,0.363162151851329,-1.10401294162804,-3.04,FALSE
"357",3.43,16,3.43,0.00343560791695352,TRUE,1.61691750631324,0.831897193874622,0.72,1.05170288135743,0.306618915847649,-1.05170288135743,-3.43,FALSE
